English,Kiswahili,Ekegusii,Domain
"No one walked on the hill any longer, and the grass had a chance to grow tall once again. Gradually the smile on the face of Olokwango hill grew broader and the dimples deeper. Out of the dimples the springs ran again. River Temu was rejuvenated. The plains became greener than ever before. The deer galloped happily once more across the grass.",Kutoka kwenye vibonyeo vijito vilitiririka tena. Mto Temu ulifufuliwa. Sehemu tambarare ziligeuka kijani zaidi ya hapo awali. Paa walikimbia tena kwa furaha kutoka upande mmoja hadi mwingine wa nyasi.,"Onde taiyo bwancheretwe kogenda ase egetunwa keria naende, nokoba yaigo obonyansi boria bokanyora ribaga kwama naende. Ng’ora ng’ora ogiseka koria gw’Okwalangu gokairana nagokina mono amo n’echimboto chiaye naende chigakina. Korwa ase chimboto chiria, chinsoko chiria chikaminyoka naende. Noroche roria rwarenge korokwa Temu rokairana anende. Eroro ekaba naende machani nonya kobua buna yarenge kare. Chingabi chigacha chikaria obonyansi naende chigogete.",Literature
"Long live Baraka, long live Baraka, the people of Kwere sang. Long live, Olokwango, said Baraka and his people. May our children and childrens children forever respect you.","“Maisha marefu, Baraka! Maisha marefu, Baraka!” watu wa Kwere waliimba. “Maisha marefu, Olokwango,”Baraka na watu wake walisema. “Heri watoto wetu na watoto wa watoto wao wakuheshima daima.”","“Ochi kare Baraka, ochi kare Baraka!” Abanto baria ba’Kwere bagatera. “Ochi kare Olokwango!” Baraka nabanto baye bagateba. “Gaki tiga abana baito amo n’abana babo bagosike botambe bokongu!”",Literature
Khayanga lived with her parents happily until they died when she was ten years old.,Khayanga aliishi na wazazi wake kwa furaha hadi siku walipofariki akiwa na miaka kumi.,"Kare kare, omonto narengeoo orenge korokwa Waswa. Nigo omorugi oye arenge korokwa Nasime. Naende nigo babwate omwana oyomo. Erieta riaye nigo arenge korokwa Khayanga. Bonsi batato nigo bamenyete ase ekenyoro gekorokwa Silaa.",Literature
"Khayanga was taken in by Rosa, a distant relative. Rosa was kind to Khayanga, but she was old, frail and poor.","Khayanga alichukuliwa ili kutunzwa na mama mmoja wa ukoo wake aliyeitwa Rosa. Rosa alikuwa mkarimu kwa Khayanga. Lakini mama huyu alikuwa mzee, maskini na alikuwa amedhoofika sana.","Omwaka oyomo, Waswa akarwara mono. Bagatema kera egento korende tibanyareti komotoria. Waswa agakwa nagotiga Nasime omobora ka. Nasime agakora egasi nechinguru komorenda khayanga. Nonya nigo, tabwate ebahati ende yonsi. Akaba emiaka ebere yoka nagokwa nere akamobwatia omogaka oye, Waswa. Abange nigo bakagarete buna nobororo bwogosiria omogaka oye nabuo bwamoitete Nasime. Ekero Nasime akwete, khayanga agatigara bweka ense eye. Omoiri obo korwa are okorokwa Rosa akamoira bakagenda komenya nere enka yaye ase arenge korokwa Emasio. Rosa tabwate binto binge. Bonsi babere bakamenya obogima obokongu, obotaka. Rosa nigo",Literature
Khayanga often visited her parents graves to tell them of her misery.,Khayanga alitembelea makaburi ya wazazi wake mara kwa mara ili kuwaeleza matatizo yake.,"Rituko erimo, Khayanga akagenda gotara ase chimbera chia ise na ng’ina erio anyare kobatebia buna barenge abataka. Akabeka egekabu abwete nse na nagochaka korera, kagoteba: Tata gaki, ing’ai gwachiete? Mama gaki, ing’ai gwachiete? Mogantiga inche bweka. Ing’ai more? Ekero khayanga atigete korera, akarora ekerandi ekiiya buna konyora atanya korora. Nigo kiaemerete gatigati ye’chimbera chira ibere, eyaise neyang’ina. Khayanga agatiga korera. Ekero keria atigete korera, akaigwa ogotera gokorwa ekerandi keria ime. Ogotera koria nigo kwarenge ogwokogombia mono.",Literature
"One day when she visited, she received a gift. It was a very special Gourd which appeared from her parents graves.","Siku moja wakati alipotembea makaburini, alipewa zawadi. Na zawadi yenyewe ilikuwa kibuyu cha kipekee kilichotoka kwenye makaburi ya wazazi wake.","Ekerandi keria nigo kiarenge gotera iga... Khayanga, ee, Khayanga! Khayanga, ee, Khayanga! Omwana oito omwanchwa! Manya ng’a tori aye bweka, omwanchwa oito! Ee ekerandi eke iga, omwanchwa oito! Kebogorie nagotara nakerokio kera ase!",Literature
"The Gourd sang a beautiful and soothing song. Khayanga recognised the voice as that of her late mother. It went like this... Khayanga, ee, Khayanga! Our child the loved one! Youre not alone, loved one! Have this gourd, loved one! Carry it everywhere you go, loved one! Let it console you loved one!","Kibuyu hicho kiliimba wimbo mtamu na wa kuburudisha. Wimbo wenyewe uliimbwa hivi: Khayanga, ee, Khayanga! Mtoto wetu, mpendwa! Tuko na wewe, mpendwa! Shika kibuyu, mpendwa! Kibebe kote, mpendwa! Kikuliwaze, mpendwa! Khayanga aligundua kuwa hiyo sauti ilikuwa ya mamake. Alikihifadhi Kibuyu hicho ili kimfariji kila alipohisi huzuni na upweke.","Korwa rituko erio, Khayanga akabogoria ekerandi keria kera ase arenge kogenda. Agakebeka ase arenge korara, akaba gakoboka nakio na kweyaka amaguta kageikaranserete. Baka ekaba buna kera ekero atagakebogoirie nigo arenge kogechiwa sana. Ekiagera kera ekero agakeboigirie, nigo giakamoinyorie ise na ng’ina yagera oigwa buya.",Literature
"Khayanga carried her special Gourd everywhere. With her Gourd, Khayanga felt her parents presence and protection.","Khayanga alikibeba Kibuyu chake cha kipekee kila alipokwenda. Kilimlinda alipokwenda mtoni kuchota maji. Kwa sababu ya Kibuyu chake, Khayanga alihisi kwamba wazazi wake walikuwa naye na walimlinda.","Korwa rituko erio, Khayanga akabogoria ekerandi keria kera ase arenge kogenda. Agakebeka ase arenge korara, akaba gakoboka nakio na kweyaka amaguta kageikaranserete. Baka ekaba buna kera ekero atagakebogoirie nigo arenge kogechiwa sana. Ekiagera kera ekero agakeboigirie, nigo giakamoinyorie ise na ng’ina yagera oigwa buya.",Literature
"One day, something bad happened to her special Gourd. It broke when she was fetching water in the river. Khayangas heart broke as well.","Siku moja, jambo baya lilitendekea Kibuyu chake. Kilivunjika alipokuwa akichota maji mtoni. Khayanga naye pia alivunjika moyo kwa sababu hiyo.","One day, something bad happened to her special Gourd. It broke when she was fetching water in the river. Khayanga’s heart broke as well.",Literature
"Khayanga held the pieces of the broken Gourd in her small hands and sang: Father and Mother, See the gourd is broken. The gourd you gave me. What do I do, Mother and Father? Be kind and show me a sign... That you are still with me.","Khayanga alivishika vigae vya Kibuyu kilichovunjika mikononi mwake akaimba: Baba yangu mama yangu Kibuyu mlichonipa, Jamani kimevunjika. Nieleze nifanyeje? Baba yangu mama yangu, Nipe ishara nyingine, Nijue mko na mimi.","Khayanga held the pieces of the broken Gourd in her small hands and sang: Father and Mother, See the gourd is broken. The gourd you gave me. What do I do, Mother and Father? Be kind and show me a sign... That you are still with me.",Literature
"Khayanga heard her mothers voice saying to her: Our child, pick up the pieces that are left. Fetch water with them and wash your feet. When you finish washing, close your eyes. Khayanga obeyed and suddenly, the broken Gourd became whole once again.","Khayanga akasikia sauti ya mamake ikimwambia: Khayanga mtoto wetu, Hivyo vigae okota, Na maji uchote navyo, Ioshe miguu yako, Ukimaliza kuosha, Uyafunge macho yako. Khayanga alitii alivyoambiwa na ghafla, Kibuyu kilichovunjika kilishikana tena. Alikichukua akakishika kifuani mwake kwa furaha kubwa.","Khayanga heard her mother’s voice saying to her: Our child, pick up the pieces that are left. Fetch water with them and wash your feet. When you finish washing, close your eyes. Khayanga obeyed and suddenly, the broken Gourd became whole once again.",Literature
"Khayanga continued to carry her Gourd everywhere she went. Wherever she passed, people whispered to each other, What type of gourd is this? With her special Gourd, Khayanga received everything she needed.","Khayanga aliendelea kukibeba Kibuyu chake kila mahali alipokwenda. Popote alipopita, watu waliulizana, “Hiki ni kibuyu cha aina gani?” Kibuyu hicho chake kilimsaidia kupata chochote alichohitaji.","Khayanga continued to carry her Gourd everywhere she went. Wherever she passed, people whispered to each other, “What type of gourd is this?” With her special Gourd, Khayanga received everything she needed.",Literature
"With the special Gourd, Khayanga knew that her parents were watching over her. Nothing bad could happen to her.","Kwa sababu ya Kibuyu hicho cha kipekee, Khayanga alijua kwamba wazazi wake walimwangalia kila wakati. Alijua kwamba hakuna kitu kibaya kingeweza kumtendekea.","With the special Gourd, Khayanga knew that her parents were watching over her. Nothing bad could happen to her.",Literature
